objectname,objectid,rating,numplays,weight,own,fortrade,want,wanttobuy,wanttoplay,prevowned,preordered,wishlist,wishlistpriority,wishlistcomment,comment,conditiontext,haspartslist,wantpartslist,collid,baverage,average,avgweight,rank,numowned,objecttype,originalname,minplayers,maxplayers,playingtime,maxplaytime,minplaytime,yearpublished,bggrecplayers,bggbestplayers,bggrecagerange,bgglanguagedependence,publisherid,imageid,year,language,other,itemtype,barcode,version_publishers,version_languages,version_yearpublished,version_nickname
"Unstable Unicorns: Adventures","311080","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137721431","5.65234","7.3828","1.6667","0","2006","thing","Unstable Unicorns: Adventures","2","8","60","60","30","2021","3,4,5,6,7","4,5","10+","","","","","","","expansion","","","","",""
"Unstable Unicorns: Dragons Expansion Pack","243567","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137721524","5.82736","7.00673","1.2857","0","5642","thing","Unstable Unicorns: Dragons Expansion Pack","2","8","45","45","30","2018","3,4,5,6","5","6+","Extensive use of text - massive conversion needed to be playable","","","","","","expansion","","","","",""
"Unstable Unicorns: Rainbow Apocalypse Expansion Pack","243566","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137721467","5.78334","6.92725","1.7143","0","4962","thing","Unstable Unicorns: Rainbow Apocalypse Expansion Pack","2","8","45","45","30","2018","3,4,5","4","8+","Extensive use of text - massive conversion needed to be playable","","","","","","expansion","","","","",""
"Unstable Unicorns: Unicorns of Legend Expansion Pack","263578","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137721539","5.75125","7.14846","1.5","0","3589","thing","Unstable Unicorns: Unicorns of Legend Expansion Pack","2","8","45","45","30","2018","3,4,5,6","4,5","8+","Extensive use of text - massive conversion needed to be playable","","","","","","expansion","","","","",""
"Untamed: Feral Factions","261525","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137721549","5.71675","7.32149","2.25","5835","997","thing","Untamed: Feral Factions","2","3","30","30","20","2019","2,3","2","8","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Up & Down","225693","0","0","0","1","1","0","0","0","0","0","0","3","","","","","","138485552","0","7.22222","0","0","39","thing","Up & Down","2","4","30","30","15","2017","","","","","","","","","","standalone","","","","",""
"Up or Down?","428058","0","0","0","1","1","0","0","0","0","0","0","3","","","","","","138485533","5.79596","6.77036","1.4","4734","1214","thing","Up or Down?","2","6","30","30","30","2024","2,3,4","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Az utolsó erőd","285984","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137460532","6.67031","7.44234","2.597","944","6964","thing","Last Bastion","1","4","45","45","45","2019","1,2,3,4","4","12+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.; Repos Production","Hungarian","2019","Hungarian edition"
"Vaalbara","361241","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137721737","6.3785","7.17748","1.7273","1607","4178","thing","Vaalbara","2","5","20","20","20","2022","2,3,4,5","4","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"A vadon urai","390422","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137374632","5.80121","7.00591","2.3846","4669","3914","thing","Command of Nature","2","4","60","60","30","2024","2","2","10+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"Valda","262994","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137721765","5.67753","7.33263","2.3333","6643","711","thing","Valda","2","5","150","150","60","2019","2,3,4","3,4","10+","No necessary in-game text","","","","","","standalone","","","","",""
"The Vale of Eternity","385529","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137719580","7.11692","7.60115","2.1429","367","13502","thing","The Vale of Eternity","2","4","45","45","30","2023","2,3,4","3","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Valkyries","421912","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137721781","5.59529","7.31591","1.5","9409","288","thing","Valkyries","2","4","20","20","20","2024","2,3,4","4","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Valor & Villainy: Minions of Mordak","228602","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137721803","5.92793","7.49576","2.3333","3573","2385","thing","Valor & Villainy: Minions of Mordak","2","6","150","150","90","2020","3,4,5","4","10+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Vampire Nights","418177","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137721814","5.53266","6.77473","2","15666","200","thing","Vampire Nights","2","4","45","45","30","2024","3,4","3,4","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Vándortáj","385761","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137465206","7.24698","7.55335","1.9089","265","27091","thing","Faraway","2","6","30","30","15","2024","2,3,4,5","3","10+","No necessary in-game text","","","","","","standalone","","Reflexshop","Hungarian","2024","Hungarian edition"
"Varázslatos állatok","370418","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137374927","5.57284","6.83763","1.6","10838","297","thing","Animals Gathering","2","5","40","40","20","2024","2,3,4,5","2","6+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"Verso","434683","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137721875","5.5255","5.81349","1.2","17332","174","thing","Verso","1","6","20","20","20","2025","2,3,4","2","8+","No necessary in-game text","","","","","","standalone","","","","",""
"A világ csodái","365258","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137374644","7.00356","7.61744","2.2573","481","10798","thing","World Wonders","1","5","70","70","50","2023","1,2,3,4","3","10+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.; MeepleBR; MUNDUS","Hungarian","2023","Hungarian edition"
"Virágvásár","417518","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137721966","5.6627","7.28691","1.25","6986","771","thing","Floristry","2","2","20","20","15","2025","2","2","8+","","","","","","","standalone","","Gém Klub Kft.; UP Games","Hungarian","2025","Hungarian edition"
"Viticulture Essential Edition","183394","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137721975","7.81325","7.96413","2.8957","43","75580","thing","Viticulture Essential Edition","1","6","90","90","45","2015","1,2,3,4,5","3,4","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Viticulture World: Cooperative Expansion","360226","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","137721998","6.45407","7.67049","3.1739","0","9180","thing","Viticulture World: Cooperative Expansion","1","6","120","120","60","2022","1,2,3,4","2","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","expansion","","","","",""
"Viticulture: Tuscany Essential Edition","202174","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137722026","8.00314","8.53872","3.2575","0","31997","thing","Viticulture: Tuscany Essential Edition","1","6","150","150","60","2016","1,2,3,4,5,6","4","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","expansion","","","","",""
"Volle Kanne!","438195","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137465422","5.52537","6.59672","1.5","17367","153","thing","Volle Kanne!","1","4","20","20","20","2025","","","","","","","","","","standalone","","","","",""
"The Voyages of Marco Polo","171623","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137717797","7.54922","7.76793","3.1784","114","27686","thing","The Voyages of Marco Polo","2","4","100","100","40","2015","2,3,4","4","12+","No necessary in-game text","","","","","","standalone","","","","",""
"Wandering Towers","355483","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137721827","6.7916","7.34425","1.5862","751","10710","thing","Wandering Towers","2","6","30","30","30","2022","3,4,5,6","4,5","6+","No necessary in-game text","","","","","","standalone","","","","",""
"War of the Ring: The Card Game","362944","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","137466235","6.84493","7.61855","2.98","686","10497","thing","War of the Ring: The Card Game","2","4","120","120","90","2022","2,4","4","12+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Wavelength","262543","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137466693","6.97981","7.21437","1.1199","509","30204","thing","Wavelength","2","12","45","45","30","2019","4,5,6,7,8,9,10,11,12","6,8","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"We're Sinking!","340910","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137722075","5.60353","7.17257","2.25","9000","473","thing","We're Sinking!","3","6","90","90","45","2024","4,5,6","5,6","10+","","","","","","","standalone","","","","",""
"Welcome to Everdell","375852","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","137465044","6.35455","7.52006","1.8769","1666","5463","thing","Welcome to Everdell","1","4","30","30","30","2022","1,2,3,4","3","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Welcome To...","233867","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137467820","7.35524","7.51234","1.8416","204","53349","thing","Welcome To...","1","100","25","25","25","2018","1,2,3,4,5,6,7,8,9,10,11","3,4","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Western Legends","232405","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137721755","7.22145","7.60462","2.8527","281","19628","thing","Western Legends","2","6","90","90","60","2018","3,4,5","4","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"The White Castle Duel","438936","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","138640616","5.75145","7.88293","2.8571","5300","1442","thing","The White Castle Duel","2","2","40","40","20","2025","2","2","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Who the F*ck?","403128","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","137722161","5.56337","6.82654","1.2","11601","290","thing","Who the F*ck?","3","8","20","20","20","2024","3,4,5,6","5","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Wilmot's Warehouse","424975","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137722188","6.18148","7.54585","1.1905","2257","2227","thing","Wilmot's Warehouse","2","6","30","30","30","2024","2,3,4,5,6","4","6+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Wingspan","266192","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137465287","7.85539","8.00718","2.475","38","171318","thing","Wingspan","1","5","70","70","40","2019","1,2,3,4","3","10+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Wingspan Asia","366161","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137465290","7.60975","8.22495","2.6587","94","31699","thing","Wingspan Asia","1","2","70","70","40","2022","1,2","2","10+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"The Witcher: Old World","331106","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137721058","7.1595","7.90178","2.8843","334","16425","thing","The Witcher: Old World","1","5","150","150","90","2023","1,2,3","2,3","12+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"Wonderland's War","227935","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137464381","7.49023","8.04512","3.0464","137","15686","thing","Wonderland's War","2","5","125","125","45","2022","3,4,5","4","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Wondrous Creatures","400366","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137464376","7.08255","8.0663","3.019","405","8203","thing","Wondrous Creatures","1","4","80","80","40","2024","1,2,3,4","2,3","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"World of Warcraft: Wrath of the Lich King","342848","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137722204","6.56002","7.37912","2.2874","1156","9719","thing","World of Warcraft: Wrath of the Lich King","1","5","60","60","45","2021","1,2,3,4,5","3","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Wuzzled!","401018","0","0","0","1","1","0","0","0","0","0","0","1","","","","","","137722212","0","6.04","0","0","16","thing","Wuzzled!","2","4","20","20","10","2023","","","","","","","","","","standalone","","","","",""
"Wyrmspan","410201","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137472700","7.50748","7.96872","2.8083","128","28595","thing","Wyrmspan","1","5","90","90","90","2024","1,2,3,4","3","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Az X bolygó nyomában","279537","0","0","0","1","0","0","0","0","0","0","0","1","","","","","","137460534","7.5556","7.90812","2.4332","110","25833","thing","The Search for Planet X","1","4","75","75","60","2022","1,2,3,4","2,3","12+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","Gém Klub Kft.","Hungarian","2022","Hungarian edition"
