objectname,objectid,rating,numplays,weight,own,fortrade,want,wanttobuy,wanttoplay,prevowned,preordered,wishlist,wishlistpriority,wishlistcomment,comment,conditiontext,haspartslist,wantpartslist,collid,baverage,average,avgweight,rank,numowned,objecttype,originalname,minplayers,maxplayers,playingtime,maxplaytime,minplaytime,yearpublished,bggrecplayers,bggbestplayers,bggrecagerange,bgglanguagedependence,publisherid,imageid,year,language,other,itemtype,barcode,version_publishers,version_languages,version_yearpublished,version_nickname
"Tutajra fel!","40935","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441712","5.63612","6.32004","1.0513","7718","806","thing","Zoowaboo","2","4","30","30","20","2009","3,4","4","4+","No necessary in-game text","","","","","","standalone","","","","",""
"Twin It!","222887","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536029","5.86592","6.7277","1","4046","2529","thing","Twin It!","2","6","10","10","5","2017","2,3,4,5,6","4","5+","No necessary in-game text","","","","","","standalone","","","","",""
"Ubongo","16986","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536088","6.42255","6.67333","1.4972","1490","14871","thing","Ubongo","1","4","25","25","25","2003","2,3,4","4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Üdvözlet újra a Mélyben","195043","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536092","6.28329","6.69561","1.3099","1875","10683","thing","Welcome Back to the Dungeon","2","4","30","30","30","2016","2,3,4","3,4","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Underground Panic","290437","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536098","5.51176","6.5","2","21425","101","thing","Underground Panic","2","4","60","60","45","2019","2,3,4","2","8–14","No necessary in-game text","","","","","","standalone","","","","",""
"Unikornisok: A rémes ménes","234190","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441736","5.94192","6.2303","1.4925","3480","32166","thing","Unstable Unicorns","2","8","60","60","30","2017","3,4,5,6","4,5","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Unlock 2: Rejtélyes kalandok","228867","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132311050","6.65279","7.31578","2.0851","981","8311","thing","Unlock!: Mystery Adventures","1","6","75","75","45","2019","1,2,3,4","2","12+","Unplayable in another language","","","","","","standalone","","Gém Klub Kft.","Hungarian","2019","Hungarian edition"
"Unmatched: Battle of Legends, Volume One","274637","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95909009","7.21801","7.68707","1.9391","286","20674","thing","Unmatched: Battle of Legends, Volume One","2","4","40","40","20","2019","2,4","2","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Unmatched: Battle of Legends, Volume Two","335764","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204641","7.00147","8.22037","2.0851","485","9812","thing","Unmatched: Battle of Legends, Volume Two","2","4","40","40","20","2021","2,4","2,4","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Unmatched: Cobble & Fog","294484","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95909024","7.37695","7.93377","1.9712","187","21178","thing","Unmatched: Cobble & Fog","2","4","40","40","20","2020","2,4","2","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Unmatched: Houdini vs. a dzsinn","354544","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132311080","6.63859","8.21106","2.2759","1013","7067","thing","Unmatched: Houdini vs. The Genie","2","2","20","20","20","2023","2","2","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","Reflexshop","Hungarian","2023","Hungarian edition"
"Unmatched: Piroska vs. Beowulf","325635","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132311075","6.97478","8.07654","2","516","11030","thing","Unmatched: Little Red Riding Hood vs. Beowulf","2","2","20","20","20","2021","2","2","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","Reflexshop","Hungarian","2021","Hungarian edition"
"Unmatched: Robin Hood vs. Bigfoot","274638","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95909020","7.07047","7.89866","1.9153","418","12847","thing","Unmatched: Robin Hood vs. Bigfoot","2","2","20","20","20","2019","2","2","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Uradalom","347303","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95909025","5.51603","7.21","1.5","20070","61","thing","Uradalom","1","6","45","45","30","2021","","","","No necessary in-game text","","","","","","standalone","","","","",""
"Űrcsempészek","235821","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536102","5.50521","6.09211","2.4","23489","69","thing","Űrcsempészek","2","6","15","15","10","2016","3,4,5,6","3,4,6","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Utazás a múltba","353288","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132311162","6.96349","7.53304","1.7551","536","12313","thing","Trekking Through History","1","4","60","60","30","2023","1,2,3,4","3","8+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2023","Hungarian edition"
"Vaalbara","361241","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132311173","6.37804","7.17715","1.7273","1610","4176","thing","Vaalbara","2","5","20","20","20","2023","2,3,4,5","4","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","Gém Klub Kft.; Studio H","Hungarian","2023","Hungarian edition"
"Vándorló tornyok","355483","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132311206","6.78899","7.34312","1.5913","756","10677","thing","Wandering Towers","2","6","30","30","30","2024","3,4,5,6","4,5","6+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.","Hungarian","2024","Hungarian edition"
"Vándortáj","385761","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132311239","7.24492","7.55267","1.9113","266","26969","thing","Faraway","2","6","30","30","15","2024","2,3,4,5","3","10+","No necessary in-game text","","","","","","standalone","","Reflexshop","Hungarian","2024","Hungarian edition"
"Vedelsz vagy Mersz?","363070","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95909048","0","0","0","0","2","thing","Vedelsz vagy Mersz?","2","99","0","0","0","0","","","","","","","","","","standalone","","","","",""
"Vidámpark","300683","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441761","6.25462","7.20733","1.9216","1969","4398","thing","Meeple Land","2","4","45","45","45","2020","2,3,4","3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Vigyáz(z)6!","432","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536118","6.85325","6.98084","1.1901","676","48380","thing","Take 5","2","10","45","45","45","1994","3,4,5,6,7,8,9,10","5,6","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Vigyázat, vadnyugat!","169124","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536108","6.55812","6.84192","1.3462","1159","16732","thing","Flick 'em Up!","2","10","45","45","30","2015","2,3,4,5,6","2,4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Vikingdoms","206780","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536127","5.56576","6.78546","2.3333","11403","312","thing","Vikingdoms","2","2","30","30","20","2016","2","2","","No necessary in-game text","","","","","","standalone","","","","",""
"A világ csodái","365258","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132149381","7.00366","7.61797","2.2573","482","10783","thing","World Wonders","1","5","70","70","50","2023","1,2,3,4","3","10+","No necessary in-game text","","","","","","standalone","","Gém Klub Kft.; MeepleBR; MUNDUS","Hungarian","2023","Hungarian edition"
"Virágoskert","204027","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441774","6.54534","6.84774","1.8871","1183","13039","thing","Cottage Garden","1","4","60","60","60","2016","1,2,3,4","3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"Viticulture","128621","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132311332","7.18546","7.47451","2.9495","312","12783","thing","Viticulture","2","6","90","90","90","2014","2,3,4,5","3,4","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","Stonemaier Games","English","2014","English second edition"
"Víz alatti városok","247763","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441779","7.77419","8.0425","3.5801","50","29064","thing","Underwater Cities","1","4","150","150","80","2018","1,2,3","2","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"Vörös Előőrs","287589","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132149389","6.16818","6.88538","2.5435","2310","5010","thing","Red Outpost","1","4","60","60","30","2020","2,3,4","3","10+","No necessary in-game text","","","","","","standalone","","Lifestyle Boardgames Ltd; Reflexshop","Hungarian","2020","Hungarian edition"
"Vox Pop","13200","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132311364","0","5.6","0","0","9","thing","Vox Pop","2","40","0","0","0","1938","","","","","","","","","","standalone","","","","",""
"Walk the Plank!","35505","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95909079","5.93227","6.51879","1.253","3548","3091","thing","Walk the Plank!","3","5","20","20","20","2013","3,4,5","4,5","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Waterfall Park","396618","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132311418","5.95725","7.0693","1.95","3377","2482","thing","Waterfall Park","3","5","45","45","45","2023","4,5","5","8+","No necessary in-game text","","","","","","standalone","","Games7Days; Gém Klub Kft.; Repos Production","Hungarian; Ukrainian","2023","Hungarian/Ukrainian edition"
"WAU","352822","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95909084","0","8.75","1","0","10","thing","WAU","2","5","50","50","20","2021","2,3,4,5","3","5+","","","","","","","standalone","","","","",""
"Wayfarers of the South Tigris","350316","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","108077032","7.14359","7.78589","3.8127","347","12630","thing","Wayfarers of the South Tigris","1","4","90","90","60","2022","1,2,3","2","14+","No necessary in-game text","","","","","","standalone","","","","",""
"Wazabi","48979","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536134","5.65305","5.92513","1.0779","7225","3794","thing","Wazabi","2","6","20","20","20","2008","3,4,5,6","4","6+","No necessary in-game text","","","","","","standalone","","","","",""
"Welcome to the Moon","339789","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95908465","7.35006","7.87202","2.4466","206","19472","thing","Welcome to the Moon","1","6","30","30","25","2021","1,2,3,4,5,6","2,3,4","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Western Legends","232405","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","105102115","7.22198","7.60449","2.8527","280","19607","thing","Western Legends","2","6","90","90","60","2018","3,4,5","4","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","",""
"What Do You Meme?","226610","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","132311443","5.19153","5.07356","1.0563","29569","9397","thing","What Do You Meme?","3","20","90","90","30","2016","4,5,6,7,8,9","6","16+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","",""
"What's That Sound?","341136","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204343","5.51791","5.96067","1","19469","200","thing","What's That Sound?","3","6","20","20","15","2021","","","","No necessary in-game text","","","","","","standalone","","","","",""
"Wild Space","298371","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95909037","6.4484","7.14967","2.0833","1426","6270","thing","Wild Space","1","5","40","40","15","2020","1,2,3,4","2,3","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Wizard","1465","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","70536141","6.72086","6.99247","1.7035","860","24172","thing","Wizard","3","6","45","45","45","1984","3,4,5,6","4,5","10+","No necessary in-game text","","","","","","standalone","","","","",""
"Wombat Rescue","170300","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","104204679","5.64662","6.43993","2.1","7395","858","thing","Wombat Rescue","1","4","60","60","60","2015","2,3,4","3","8+","No necessary in-game text","","","","","","standalone","","","","",""
"World of Warcraft: Wrath of the Lich King","342848","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95909099","6.56134","7.3785","2.2874","1155","9714","thing","World of Warcraft: Wrath of the Lich King","1","5","60","60","45","2021","1,2,3,4,5","3","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","",""
"Wormlord","282347","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","85441785","5.50067","5.69531","1","24728","84","thing","Wormlord","2","8","10","10","5","2019","","","","","","","","","","standalone","","","","",""
"Wrong Party","336622","0","0","0","1","0","0","0","0","0","0","0","3","","","","","","95907962","5.61142","6.4017","1.2","8654","1694","thing","Wrong Party","2","5","60","60","30","2021","4,5","5","10+","No necessary in-game text","","","","","","standalone","","","","",""
